,MACH,RE,ALPHA,BETA,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,FX,FY,FZ,TX,TY,TZ
1248,0.3,7000000,-11.318,11,13.555,-3.232,16.205,19.253,0.1822,-1.2324,-1.5635,0.0036,0.0383,0.074
1249,0.3,7000000,-10.462,11,13.555,-3.232,16.205,19.253,0.1885,-1.2393,-1.439,0.0039,0.0203,0.0778
1250,0.3,7000000,-10.29,11,13.555,-3.232,16.205,19.253,0.1896,-1.2405,-1.4142,0.0039,0.0169,0.0785
1251,0.3,7000000,-6.572,11,13.555,-3.232,16.205,19.253,0.2073,-1.2472,-0.9092,0.0055,-0.0436,0.0862
1252,0.3,7000000,-1.867,11,13.555,-3.232,16.205,19.253,0.209,-1.2408,-0.3745,0.0052,-0.0753,0.0905
1253,0.3,7000000,-0.743,11,13.555,-3.232,16.205,19.253,0.2067,-1.2402,-0.2663,0.0047,-0.0758,0.0908
1254,0.3,7000000,-0.399,11,13.555,-3.232,16.205,19.253,0.2057,-1.2406,-0.2339,0.0045,-0.0757,0.091
1255,0.3,7000000,0.838,11,13.555,-3.232,16.205,19.253,0.2018,-1.2438,-0.1191,0.0041,-0.0747,0.0917
1256,0.3,7000000,1.329,11,13.555,-3.232,16.205,19.253,0.1999,-1.2458,-0.0736,0.0039,-0.0744,0.092
1257,0.3,7000000,1.957,11,13.555,-3.232,16.205,19.253,0.1973,-1.2488,-0.0149,0.0036,-0.0742,0.0924
1258,0.3,7000000,4.53,11,13.555,-3.232,16.205,19.253,0.1841,-1.2648,0.26,0.0025,-0.0848,0.0932
1259,0.3,7000000,8.505,11,13.555,-3.232,16.205,19.253,0.1523,-1.2778,0.7895,0.0021,-0.1226,0.087
1260,0.3,7000000,-11.92,11.75,-16.918,-18.231,4.816,-15.326,0.1154,-1.4154,-1.4542,-0.0047,0.1145,0.2066
1261,0.3,7000000,-11.28,11.75,-16.918,-18.231,4.816,-15.326,0.1219,-1.4312,-1.3548,-0.0047,0.1025,0.2122
1262,0.3,7000000,-9.976,11.75,-16.918,-18.231,4.816,-15.326,0.1346,-1.465,-1.16,-0.0049,0.0783,0.2245
1263,0.3,7000000,-7.849,11.75,-16.918,-18.231,4.816,-15.326,0.1526,-1.5269,-0.8639,-0.0057,0.0426,0.2461
1264,0.3,7000000,-7.675,11.75,-16.918,-18.231,4.816,-15.326,0.1539,-1.5323,-0.841,-0.0057,0.0399,0.2479
1265,0.3,7000000,-7.207,11.75,-16.918,-18.231,4.816,-15.326,0.1571,-1.5469,-0.7801,-0.006,0.0329,0.2528
1266,0.3,7000000,-4.554,11.75,-16.918,-18.231,4.816,-15.326,0.1721,-1.6027,-0.458,-0.0065,0.0012,0.2727
1267,0.3,7000000,-4.032,11.75,-16.918,-18.231,4.816,-15.326,0.1739,-1.6051,-0.3995,-0.0062,-0.0027,0.2738
1268,0.3,7000000,-1.244,11.75,-16.918,-18.231,4.816,-15.326,0.1773,-1.5968,-0.1362,-0.0055,-0.0092,0.2727
1269,0.3,7000000,0.589,11.75,-16.918,-18.231,4.816,-15.326,0.176,-1.5894,0.0269,-0.0056,-0.0081,0.2701
1270,0.3,7000000,8.277,11.75,-16.918,-18.231,4.816,-15.326,0.1434,-1.5505,0.9221,-0.0089,-0.0565,0.2492
1271,0.3,7000000,9.559,11.75,-16.918,-18.231,4.816,-15.326,0.1335,-1.5094,1.1057,-0.0075,-0.0756,0.2342
1272,0.3,7000000,11.818,11.75,-16.918,-18.231,4.816,-15.326,0.1119,-1.4437,1.4443,-0.0052,-0.1168,0.2097
1273,0.3,7000000,13.192,11.75,-16.918,-18.231,4.816,-15.326,0.0965,-1.4067,1.6598,-0.0039,-0.1438,0.1959
1274,0.3,7000000,-9.407,-11.56,-16.426,9.283,-5.905,-0.42,0.1372,1.5982,-1.0394,0.0028,0.0894,-0.1301
1275,0.3,7000000,-7.526,-11.56,-16.426,9.283,-5.905,-0.42,0.151,1.6344,-0.764,0.0029,0.067,-0.1433
1276,0.3,7000000,-7.01,-11.56,-16.426,9.283,-5.905,-0.42,0.1543,1.631,-0.6918,0.0023,0.0617,-0.1428
1277,0.3,7000000,-6.767,-11.56,-16.426,9.283,-5.905,-0.42,0.1557,1.6283,-0.6582,0.0019,0.0593,-0.1421
1278,0.3,7000000,-5.819,-11.56,-16.426,9.283,-5.905,-0.42,0.1611,1.6146,-0.5299,0.0005,0.051,-0.1389
1279,0.3,7000000,-4.568,-11.56,-16.426,9.283,-5.905,-0.42,0.1673,1.598,-0.3716,-0.0011,0.0434,-0.135
1280,0.3,7000000,-4.511,-11.56,-16.426,9.283,-5.905,-0.42,0.1676,1.5973,-0.3646,-0.0011,0.0431,-0.1348
1281,0.3,7000000,0.22,-11.56,-16.426,9.283,-5.905,-0.42,0.18,1.5515,0.108,-0.0033,0.0377,-0.1227
1282,0.3,7000000,2.426,-11.56,-16.426,9.283,-5.905,-0.42,0.1806,1.5525,0.3065,-0.0025,0.0385,-0.1211
1283,0.3,7000000,3.621,-11.56,-16.426,9.283,-5.905,-0.42,0.1793,1.5568,0.4257,-0.0015,0.0354,-0.1206
1284,0.3,7000000,5.857,-11.56,-16.426,9.283,-5.905,-0.42,0.1744,1.5708,0.6951,0,0.0207,-0.1201
1285,0.3,7000000,9.026,-11.56,-16.426,9.283,-5.905,-0.42,0.1602,1.5933,1.139,0.0021,-0.0145,-0.1182
1286,0.3,7000000,9.594,-11.56,-16.426,9.283,-5.905,-0.42,0.1566,1.5969,1.224,0.0025,-0.0226,-0.1173
1287,0.3,7000000,10.071,-11.56,-16.426,9.283,-5.905,-0.42,0.1533,1.599,1.2962,0.0027,-0.03,-0.1163
1288,0.3,7000000,-14.197,4.04,14.975,19.105,14.43,3.445,0.1439,-0.2187,-1.8174,0.001,0.2107,-0.0477
1289,0.3,7000000,-11.614,4.04,14.975,19.105,14.43,3.445,0.1707,-0.2579,-1.4066,0.0014,0.1714,-0.0412
1290,0.3,7000000,-11.512,4.04,14.975,19.105,14.43,3.445,0.1716,-0.2611,-1.3912,0.0014,0.17,-0.0404
1291,0.3,7000000,-11.056,4.04,14.975,19.105,14.43,3.445,0.1756,-0.2751,-1.3225,0.0011,0.1637,-0.0369
1292,0.3,7000000,-9.181,4.04,14.975,19.105,14.43,3.445,0.1901,-0.3211,-1.0445,0.0001,0.1385,-0.0253
1293,0.3,7000000,-8.075,4.04,14.975,19.105,14.43,3.445,0.1977,-0.3493,-0.8853,-0.001,0.125,-0.017
1294,0.3,7000000,-5.34,4.04,14.975,19.105,14.43,3.445,0.2141,-0.3534,-0.5043,-0.002,0.0956,-0.013
1295,0.3,7000000,-5.312,4.04,14.975,19.105,14.43,3.445,0.2142,-0.3528,-0.5006,-0.002,0.0953,-0.0131
1296,0.3,7000000,-4.613,4.04,14.975,19.105,14.43,3.445,0.2179,-0.3415,-0.4106,-0.0017,0.0896,-0.0155
1297,0.3,7000000,-2.569,4.04,14.975,19.105,14.43,3.445,0.2273,-0.3179,-0.1724,-0.0016,0.0776,-0.0199
1298,0.3,7000000,1.122,4.04,14.975,19.105,14.43,3.445,0.2386,-0.3335,0.2009,-0.0037,0.062,-0.0134
1299,0.3,7000000,2.258,4.04,14.975,19.105,14.43,3.445,0.2404,-0.3364,0.3168,-0.0032,0.0565,-0.0133
1300,0.3,7000000,4.846,4.04,14.975,19.105,14.43,3.445,0.2405,-0.3629,0.6291,-0.0018,0.0305,-0.0082
1301,0.3,7000000,5.429,4.04,14.975,19.105,14.43,3.445,0.2393,-0.3727,0.7029,-0.0018,0.0228,-0.006
1302,0.3,7000000,-13.307,12.86,0.553,1.164,8.135,5.483,0.0564,-1.6036,-1.7954,-0.0001,0.0903,0.1231
1303,0.3,7000000,-12.773,12.86,0.553,1.164,8.135,5.483,0.0614,-1.6133,-1.705,0,0.0813,0.1268
1304,0.3,7000000,-10.54,12.86,0.553,1.164,8.135,5.483,0.0797,-1.6544,-1.3348,0.0001,0.0476,0.1431
1305,0.3,7000000,-6.26,12.86,0.553,1.164,8.135,5.483,0.1028,-1.7209,-0.6915,-0.0004,0.0028,0.1707
1306,0.3,7000000,-5.445,12.86,0.553,1.164,8.135,5.483,0.1055,-1.7183,-0.5836,0.0001,-0.0029,0.1707
1307,0.3,7000000,1.28,12.86,0.553,1.164,8.135,5.483,0.1122,-1.6439,0.0716,0.0029,-0.012,0.1506
1308,0.3,7000000,2.872,12.86,0.553,1.164,8.135,5.483,0.1093,-1.6248,0.2102,0.0033,-0.011,0.1436
1309,0.3,7000000,4.077,12.86,0.553,1.164,8.135,5.483,0.1061,-1.5799,0.3304,0.0058,-0.0147,0.1283
1310,0.3,7000000,5.249,12.86,0.553,1.164,8.135,5.483,0.1017,-1.5018,0.4691,0.0109,-0.0219,0.1026
1311,0.3,7000000,5.912,12.86,0.553,1.164,8.135,5.483,0.0987,-1.5908,0.5543,0.0051,-0.0271,0.1295
1312,0.3,7000000,8.821,12.86,0.553,1.164,8.135,5.483,0.0809,-1.7108,0.9696,-0.0029,-0.0555,0.1624
1313,0.3,7000000,10.454,12.86,0.553,1.164,8.135,5.483,0.0675,-1.771,1.2276,-0.0065,-0.0756,0.1783
1314,0.3,7000000,11.087,12.86,0.553,1.164,8.135,5.483,0.0617,-1.7385,1.3315,-0.0049,-0.0841,0.1671
1315,0.3,7000000,13.426,12.86,0.553,1.164,8.135,5.483,0.0372,-1.6559,1.7309,-0.0011,-0.1188,0.1378
1316,0.3,7000000,-13.564,-6.47,-2.456,2.617,7.747,-17.756,0.1088,0.8412,-1.6588,0.0043,0.2062,-0.0034
1317,0.3,7000000,-9.974,-6.47,-2.456,2.617,7.747,-17.756,0.1513,0.795,-1.0996,-0.0052,0.1551,0.0161
1318,0.3,7000000,-8.256,-6.47,-2.456,2.617,7.747,-17.756,0.1677,0.7342,-0.8525,-0.0119,0.1361,0.0344
1319,0.3,7000000,-8.198,-6.47,-2.456,2.617,7.747,-17.756,0.1683,0.7321,-0.8444,-0.0121,0.1355,0.035
1320,0.3,7000000,-6.649,-6.47,-2.456,2.617,7.747,-17.756,0.1811,0.7036,-0.6329,-0.0162,0.1209,0.0421
1321,0.3,7000000,-0.578,-6.47,-2.456,2.617,7.747,-17.756,0.2148,0.7849,0.0586,-0.0154,0.0868,0.0087
1322,0.3,7000000,1.243,-6.47,-2.456,2.617,7.747,-17.756,0.2199,0.7908,0.2446,-0.0146,0.0785,0.0071
1323,0.3,7000000,2.214,-6.47,-2.456,2.617,7.747,-17.756,0.2216,0.7936,0.3497,-0.0142,0.0722,0.007
1324,0.3,7000000,2.434,-6.47,-2.456,2.617,7.747,-17.756,0.2219,0.794,0.3751,-0.0142,0.0702,0.0071
1325,0.3,7000000,2.712,-6.47,-2.456,2.617,7.747,-17.756,0.2221,0.7945,0.4074,-0.0142,0.0674,0.0072
1326,0.3,7000000,5.736,-6.47,-2.456,2.617,7.747,-17.756,0.2183,0.774,0.774,-0.0147,0.0282,0.0179
1327,0.3,7000000,7.443,-6.47,-2.456,2.617,7.747,-17.756,0.2124,0.7692,0.9951,-0.0133,0.0012,0.0209
1328,0.3,7000000,10.029,-6.47,-2.456,2.617,7.747,-17.756,0.1987,0.8568,1.3529,-0.0052,-0.043,-0.0066
1329,0.3,7000000,10.966,-6.47,-2.456,2.617,7.747,-17.756,0.1925,0.8816,1.4878,-0.0025,-0.0588,-0.0156
1330,0.3,7000000,-12.915,-11.82,15.946,8.69,4.061,-15.987,0.0683,1.5135,-1.468,0.0046,0.192,-0.1623
1331,0.3,7000000,-9.367,-11.82,15.946,8.69,4.061,-15.987,0.1122,1.6391,-0.8925,0.0069,0.1413,-0.208
1332,0.3,7000000,-7.401,-11.82,15.946,8.69,4.061,-15.987,0.132,1.7219,-0.606,0.0092,0.1181,-0.2374
1333,0.3,7000000,-5.242,-11.82,15.946,8.69,4.061,-15.987,0.1503,1.6673,-0.3184,0.0047,0.0977,-0.2234
1334,0.3,7000000,-3.924,-11.82,15.946,8.69,4.061,-15.987,0.1597,1.6222,-0.1606,0.0016,0.0893,-0.211
1335,0.3,7000000,2.208,-11.82,15.946,8.69,4.061,-15.987,0.1845,1.5556,0.4054,-0.0005,0.0847,-0.1922
1336,0.3,7000000,2.321,-11.82,15.946,8.69,4.061,-15.987,0.1846,1.5567,0.4154,-0.0003,0.0845,-0.1925
1337,0.3,7000000,2.349,-11.82,15.946,8.69,4.061,-15.987,0.1847,1.557,0.4179,-0.0003,0.0844,-0.1925
1338,0.3,7000000,5.141,-11.82,15.946,8.69,4.061,-15.987,0.1831,1.6237,0.701,0.0048,0.0636,-0.2102
1339,0.3,7000000,9.125,-11.82,15.946,8.69,4.061,-15.987,0.1698,1.6965,1.2157,0.0105,0.0047,-0.2272
1340,0.3,7000000,11.041,-11.82,15.946,8.69,4.061,-15.987,0.1594,1.6149,1.5013,0.0071,-0.0289,-0.1981
1341,0.3,7000000,13.8,-11.82,15.946,8.69,4.061,-15.987,0.1384,1.5247,1.9366,0.0036,-0.0838,-0.1656
1342,0.3,7000000,14.101,-11.82,15.946,8.69,4.061,-15.987,0.1357,1.5157,1.9845,0.0032,-0.0902,-0.1624
1343,0.3,7000000,14.356,-11.82,15.946,8.69,4.061,-15.987,0.1333,1.5081,2.0252,0.0029,-0.0957,-0.1598
1344,0.3,7000000,-13.27,5.2,2.351,15.799,5.387,-17.092,0.1068,-0.4651,-1.505,-0.002,0.2543,0.0132
1345,0.3,7000000,-11.937,5.2,2.351,15.799,5.387,-17.092,0.1237,-0.4879,-1.2947,-0.0014,0.2331,0.0169
1346,0.3,7000000,-11.745,5.2,2.351,15.799,5.387,-17.092,0.126,-0.4908,-1.2651,-0.0012,0.2302,0.0174
1347,0.3,7000000,-8.325,5.2,2.351,15.799,5.387,-17.092,0.163,-0.5364,-0.7701,0.0016,0.186,0.0287
1348,0.3,7000000,-6.655,5.2,2.351,15.799,5.387,-17.092,0.1788,-0.5449,-0.5394,0.0025,0.1677,0.0321
1349,0.3,7000000,-5.282,5.2,2.351,15.799,5.387,-17.092,0.1911,-0.5393,-0.3529,0.0032,0.1537,0.0321
1350,0.3,7000000,-4.031,5.2,2.351,15.799,5.387,-17.092,0.2015,-0.5299,-0.1913,0.0038,0.143,0.0311
1351,0.3,7000000,-3.28,5.2,2.351,15.799,5.387,-17.092,0.2074,-0.5241,-0.0994,0.0041,0.1375,0.0303
1352,0.3,7000000,7.216,5.2,2.351,15.799,5.387,-17.092,0.2337,-0.5389,1.0271,0.0027,0.0322,0.0304
1353,0.3,7000000,8.794,5.2,2.351,15.799,5.387,-17.092,0.2263,-0.5235,1.2247,0.0028,-0.0009,0.0259
1354,0.3,7000000,8.826,5.2,2.351,15.799,5.387,-17.092,0.2262,-0.5231,1.2289,0.0028,-0.0015,0.0258
1355,0.3,7000000,11.588,5.2,2.351,15.799,5.387,-17.092,0.2085,-0.4899,1.6034,0.0028,-0.0589,0.02
1356,0.3,7000000,11.865,5.2,2.351,15.799,5.387,-17.092,0.2064,-0.4877,1.6436,0.0028,-0.0647,0.02
1357,0.3,7000000,13.841,5.2,2.351,15.799,5.387,-17.092,0.1894,-0.4683,1.9445,0.0025,-0.1077,0.0203
1358,0.3,7000000,-13.22,-12.79,12.205,-6.973,10.775,6.562,0.1071,1.7549,-1.8221,0.0049,0.0653,-0.154
1359,0.3,7000000,-12.283,-12.79,12.205,-6.973,10.775,6.562,0.1159,1.7704,-1.6725,0.0048,0.0458,-0.1623
1360,0.3,7000000,-11.226,-12.79,12.205,-6.973,10.775,6.562,0.1245,1.7888,-1.5053,0.0047,0.0263,-0.1721
1361,0.3,7000000,-10.83,-12.79,12.205,-6.973,10.775,6.562,0.1273,1.7963,-1.443,0.0048,0.0196,-0.1759
1362,0.3,7000000,-9.028,-12.79,12.205,-6.973,10.775,6.562,0.1381,1.8346,-1.1651,0.0052,-0.0068,-0.1946
1363,0.3,7000000,-3.784,-12.79,12.205,-6.973,10.775,6.562,0.1527,1.9851,-0.4631,0.0104,-0.0526,-0.2572
1364,0.3,7000000,0.212,-12.79,12.205,-6.973,10.775,6.562,0.1506,1.9575,-0.0973,0.0106,-0.0486,-0.253
1365,0.3,7000000,0.837,-12.79,12.205,-6.973,10.775,6.562,0.1493,1.9537,-0.0435,0.0107,-0.0472,-0.2519
1366,0.3,7000000,1.925,-12.79,12.205,-6.973,10.775,6.562,0.1465,1.9525,0.0522,0.0113,-0.0461,-0.2512
1367,0.3,7000000,2.006,-12.79,12.205,-6.973,10.775,6.562,0.1463,1.9526,0.0595,0.0114,-0.0461,-0.2512
1368,0.3,7000000,4.627,-12.79,12.205,-6.973,10.775,6.562,0.1364,1.9459,0.3269,0.0128,-0.056,-0.2467
1369,0.3,7000000,5.291,-12.79,12.205,-6.973,10.775,6.562,0.1329,1.9363,0.4096,0.0125,-0.0607,-0.2428
1370,0.3,7000000,7.582,-12.79,12.205,-6.973,10.775,6.562,0.1183,1.8706,0.7188,0.01,-0.0815,-0.2185
1371,0.3,7000000,14.159,-12.79,12.205,-6.973,10.775,6.562,0.0519,1.6946,1.7842,0.0028,-0.1703,-0.1495
1372,0.3,7000000,-12.619,-0.2,-7.668,-17.24,9.354,13.941,0.2226,0.1946,-1.7624,-0.0012,0.0913,0.0524
1373,0.3,7000000,-11.624,-0.2,-7.668,-17.24,9.354,13.941,0.2302,0.1738,-1.6205,-0.0028,0.0712,0.0586
1374,0.3,7000000,-10.719,-0.2,-7.668,-17.24,9.354,13.941,0.2364,0.1484,-1.4938,-0.0046,0.0521,0.0662
1375,0.3,7000000,-9.739,-0.2,-7.668,-17.24,9.354,13.941,0.2422,0.1108,-1.3601,-0.0071,0.0314,0.0776
1376,0.3,7000000,-4.868,-0.2,-7.668,-17.24,9.354,13.941,0.2579,0.1366,-0.7619,-0.0076,-0.0644,0.0684
1377,0.3,7000000,2.086,-0.2,-7.668,-17.24,9.354,13.941,0.2318,0.1454,-0.0155,-0.0078,-0.1293,0.065
1378,0.3,7000000,3.239,-0.2,-7.668,-17.24,9.354,13.941,0.2242,0.1314,0.1179,-0.0072,-0.1371,0.0696
1379,0.3,7000000,5.369,-0.2,-7.668,-17.24,9.354,13.941,0.2084,0.1295,0.3614,-0.0086,-0.1471,0.0707
1380,0.3,7000000,5.483,-0.2,-7.668,-17.24,9.354,13.941,0.2075,0.1298,0.3778,-0.0085,-0.1486,0.0707
1381,0.3,7000000,6.132,-0.2,-7.668,-17.24,9.354,13.941,0.2022,0.13,0.4763,-0.0079,-0.1585,0.0708
1382,0.3,7000000,7.933,-0.2,-7.668,-17.24,9.354,13.941,0.1864,0.1092,0.7351,-0.0081,-0.1812,0.0777
1383,0.3,7000000,8.354,-0.2,-7.668,-17.24,9.354,13.941,0.1825,0.1028,0.796,-0.0082,-0.1868,0.0797
1384,0.3,7000000,9.321,-0.2,-7.668,-17.24,9.354,13.941,0.1732,0.1069,0.9364,-0.0075,-0.1999,0.0786
1385,0.3,7000000,9.809,-0.2,-7.668,-17.24,9.354,13.941,0.1683,0.1219,1.007,-0.0063,-0.2064,0.0741
1386,0.3,7000000,-10.902,-3.8,-9.859,-14.294,-11.163,2.301,0.1949,0.2946,-1.5114,0.0001,0.06,0.0159
1387,0.3,7000000,-10.146,-3.8,-9.859,-14.294,-11.163,2.301,0.1994,0.3099,-1.4032,0.0004,0.0462,0.0122
1388,0.3,7000000,-6.975,-3.8,-9.859,-14.294,-11.163,2.301,0.212,0.3514,-0.9639,0.0017,-0.0069,0.0011
1389,0.3,7000000,-6.033,-3.8,-9.859,-14.294,-11.163,2.301,0.2135,0.3354,-0.8353,0.0013,-0.0195,0.0048
1390,0.3,7000000,-3.857,-3.8,-9.859,-14.294,-11.163,2.301,0.2135,0.3212,-0.5585,0.0014,-0.0409,0.0061
1391,0.3,7000000,-3.76,-3.8,-9.859,-14.294,-11.163,2.301,0.2134,0.3209,-0.5469,0.0014,-0.0416,0.006
1392,0.3,7000000,-1.026,-3.8,-9.859,-14.294,-11.163,2.301,0.2081,0.3091,-0.2451,0.0017,-0.054,0.0069
1393,0.3,7000000,0.553,-3.8,-9.859,-14.294,-11.163,2.301,0.2034,0.3079,-0.0824,0.0014,-0.0589,0.007
1394,0.3,7000000,1.266,-3.8,-9.859,-14.294,-11.163,2.301,0.2009,0.3098,-0.0107,0.0014,-0.0605,0.0066
1395,0.3,7000000,1.6,-3.8,-9.859,-14.294,-11.163,2.301,0.1996,0.3117,0.0238,0.0014,-0.0616,0.0062
1396,0.3,7000000,4.667,-3.8,-9.859,-14.294,-11.163,2.301,0.1864,0.337,0.3906,0.0009,-0.0866,0.0016
1397,0.3,7000000,5.297,-3.8,-9.859,-14.294,-11.163,2.301,0.1831,0.3436,0.4716,0.001,-0.093,0.0004
1398,0.3,7000000,7.736,-3.8,-9.859,-14.294,-11.163,2.301,0.1684,0.3661,0.8072,0.0012,-0.122,-0.0044
1399,0.3,7000000,8.179,-3.8,-9.859,-14.294,-11.163,2.301,0.1653,0.3599,0.8704,0.0008,-0.1276,-0.0026
1400,0.3,7000000,-14.711,-7.5,-10.709,8.655,14.991,3.973,0.1393,1.1593,-1.9721,0.0076,0.1682,0.0131
1401,0.3,7000000,-12.694,-7.5,-10.709,8.655,14.991,3.973,0.1643,1.2546,-1.6336,0.0098,0.1337,-0.0191
1402,0.3,7000000,-5.793,-7.5,-10.709,8.655,14.991,3.973,0.2152,1.0719,-0.6254,-0.0107,0.0461,0.0236
1403,0.3,7000000,-2.018,-7.5,-10.709,8.655,14.991,3.973,0.2257,0.9657,-0.169,-0.0189,0.0205,0.0491
1404,0.3,7000000,-1.911,-7.5,-10.709,8.655,14.991,3.973,0.2259,0.9665,-0.1578,-0.0189,0.0203,0.0488
1405,0.3,7000000,2.42,-7.5,-10.709,8.655,14.991,3.973,0.2295,0.9875,0.2835,-0.0177,0.014,0.0431
1406,0.3,7000000,2.658,-7.5,-10.709,8.655,14.991,3.973,0.2294,0.9882,0.3105,-0.0177,0.0126,0.0433
1407,0.3,7000000,4.293,-7.5,-10.709,8.655,14.991,3.973,0.2274,1.002,0.5068,-0.0166,0.0005,0.0421
1408,0.3,7000000,6.776,-7.5,-10.709,8.655,14.991,3.973,0.2205,1.0916,0.8316,-0.0097,-0.023,0.0206
1409,0.3,7000000,7.729,-7.5,-10.709,8.655,14.991,3.973,0.2163,1.137,0.9639,-0.0061,-0.0336,0.009
1410,0.3,7000000,7.79,-7.5,-10.709,8.655,14.991,3.973,0.216,1.1397,0.9724,-0.0059,-0.0343,0.0083
1411,0.3,7000000,11.081,-7.5,-10.709,8.655,14.991,3.973,0.1938,1.2671,1.4578,0.0049,-0.0787,-0.0253
1412,0.3,7000000,11.686,-7.5,-10.709,8.655,14.991,3.973,0.1883,1.2805,1.5517,0.0062,-0.089,-0.0292
1413,0.3,7000000,14.688,-7.5,-10.709,8.655,14.991,3.973,0.1551,1.1524,2.0342,0.002,-0.1461,0.0131
1414,0.3,7000000,-14.31,3.79,13.168,16.259,-18.921,1.257,0.1715,-0.596,-1.8307,0.0015,0.2069,-0.1061
1415,0.3,7000000,-11.407,3.79,13.168,16.259,-18.921,1.257,0.2049,-0.5562,-1.376,0.0069,0.1625,-0.1139
1416,0.3,7000000,-10.561,3.79,13.168,16.259,-18.921,1.257,0.213,-0.5256,-1.2519,0.0102,0.1516,-0.1218
1417,0.3,7000000,-8.904,3.79,13.168,16.259,-18.921,1.257,0.2271,-0.471,-1.016,0.0165,0.1324,-0.1354
1418,0.3,7000000,-8.162,3.79,13.168,16.259,-18.921,1.257,0.2327,-0.474,-0.913,0.0176,0.1246,-0.133
1419,0.3,7000000,-7.926,3.79,13.168,16.259,-18.921,1.257,0.2344,-0.4795,-0.8805,0.0177,0.1222,-0.1309
1420,0.3,7000000,-4.186,3.79,13.168,16.259,-18.921,1.257,0.2563,-0.5455,-0.4184,0.0185,0.1009,-0.103
1421,0.3,7000000,-4.088,3.79,13.168,16.259,-18.921,1.257,0.2568,-0.5453,-0.4007,0.0182,0.0985,-0.1029
1422,0.3,7000000,-1.977,3.79,13.168,16.259,-18.921,1.257,0.2653,-0.5659,-0.1163,0.0177,0.0734,-0.0931
1423,0.3,7000000,-0.542,3.79,13.168,16.259,-18.921,1.257,0.2698,-0.6141,0.0373,0.0179,0.0654,-0.0769
1424,0.3,7000000,-0.145,3.79,13.168,16.259,-18.921,1.257,0.2709,-0.623,0.0789,0.0177,0.063,-0.074
1425,0.3,7000000,4.794,3.79,13.168,16.259,-18.921,1.257,0.2744,-0.5679,0.5599,0.0188,0.04,-0.0962
1426,0.3,7000000,6.965,3.79,13.168,16.259,-18.921,1.257,0.2681,-0.5726,0.8833,0.0161,-0.0058,-0.0987
1427,0.3,7000000,8.432,3.79,13.168,16.259,-18.921,1.257,0.2609,-0.5595,1.0962,0.0147,-0.0342,-0.1038
1428,0.3,7000000,-12.794,-13.84,-3.458,2.823,-15.848,-3.676,0.0448,1.7033,-1.6019,-0.0016,0.1167,-0.1521
1429,0.3,7000000,-9.102,-13.84,-3.458,2.823,-15.848,-3.676,0.0785,1.7443,-0.9932,-0.0023,0.068,-0.1737
1430,0.3,7000000,-8.711,-13.84,-3.458,2.823,-15.848,-3.676,0.0815,1.7479,-0.9332,-0.0024,0.0637,-0.1757
1431,0.3,7000000,-4.756,-13.84,-3.458,2.823,-15.848,-3.676,0.1043,1.7642,-0.3883,-0.0027,0.0298,-0.1887
1432,0.3,7000000,-4.751,-13.84,-3.458,2.823,-15.848,-3.676,0.1043,1.7642,-0.3877,-0.0027,0.0298,-0.1887
1433,0.3,7000000,-4.423,-13.84,-3.458,2.823,-15.848,-3.676,0.1056,1.7616,-0.3493,-0.0029,0.0275,-0.1884
1434,0.3,7000000,-2.249,-13.84,-3.458,2.823,-15.848,-3.676,0.1119,1.7496,-0.1366,-0.0025,0.0208,-0.1869
1435,0.3,7000000,-0.987,-13.84,-3.458,2.823,-15.848,-3.676,0.1141,1.7603,-0.0278,-0.001,0.0207,-0.1908
1436,0.3,7000000,0.829,-13.84,-3.458,2.823,-15.848,-3.676,0.1153,1.7689,0.1205,0.0003,0.0239,-0.1934
1437,0.3,7000000,5.113,-13.84,-3.458,2.823,-15.848,-3.676,0.1092,1.7759,0.5349,0.0028,0.0197,-0.1909
1438,0.3,7000000,8.501,-13.84,-3.458,2.823,-15.848,-3.676,0.0952,1.7512,1.0119,0.0013,-0.0063,-0.1758
1439,0.3,7000000,10.961,-13.84,-3.458,2.823,-15.848,-3.676,0.0788,1.7344,1.3998,0.0004,-0.0368,-0.1647
1440,0.3,7000000,11.842,-13.84,-3.458,2.823,-15.848,-3.676,0.0716,1.7274,1.545,0,-0.05,-0.1604
1441,0.3,7000000,12.762,-13.84,-3.458,2.823,-15.848,-3.676,0.0633,1.7192,1.6994,-0.0003,-0.0651,-0.1558
1442,0.3,7000000,-14.795,-3.22,5.189,1.734,6.709,-2.614,0.0935,0.3749,-2.0141,0.0052,0.173,-0.0187
1443,0.3,7000000,-13.84,-3.22,5.189,1.734,6.709,-2.614,0.1047,0.387,-1.8531,0.005,0.1572,-0.0213
1444,0.3,7000000,-9.976,-3.22,5.189,1.734,6.709,-2.614,0.1409,0.3283,-1.2436,-0.0037,0.1031,0.0036
1445,0.3,7000000,-7.19,-3.22,5.189,1.734,6.709,-2.614,0.1579,0.306,-0.833,-0.0091,0.071,0.0122
1446,0.3,7000000,-1.867,-3.22,5.189,1.734,6.709,-2.614,0.173,0.3975,-0.1637,-0.0075,0.0256,-0.0222
1447,0.3,7000000,0.306,-3.22,5.189,1.734,6.709,-2.614,0.1752,0.4141,0.0599,-0.0078,0.014,-0.0281
1448,0.3,7000000,1.403,-3.22,5.189,1.734,6.709,-2.614,0.1757,0.4059,0.1716,-0.0076,0.0095,-0.0251
